SECT,CLASS,COUNTRY,YEARS,SCORES
TRRAI,Barriers to competition,PER,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942, 0.027732988819479942]"
TRRAI,Barriers to competition,PHL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948]"
TRRAI,Barriers to competition,POL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983, 0.08319896645843983]"
TRRAI,Barriers to competition,PRT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.055465977638959885, 0.055465977638959885, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913]"
TRRAI,Barriers to competition,RUS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.2479329239577055, 0.24807158857584, 0.24807158857584, 0.24807158857584]"
TRRAI,Barriers to competition,SVK,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986]"
TRRAI,Barriers to competition,SVN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986]"
TRRAI,Barriers to competition,SWE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885]"
TRRAI,Barriers to competition,THA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948, 0.24959689937531948]"
TRRAI,Barriers to competition,TUR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.06933247204869986, 0.055465977638959885, 0.055465977638959885, 0.055465977638959885, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986]"
TRRAI,Barriers to competition,USA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913, 0.041599483229219913]"
TRRAI,Barriers to competition,VNM,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986, 0.06933247204869986]"
TRRAI,Barriers to competition,ZAF,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974, 0.12479844968765974]"
TRRAI,Other discriminatory measures,AUS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
TRRAI,Other discriminatory measures,AUT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,BEL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,BRA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904]"
TRRAI,Other discriminatory measures,CAN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,CHE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943]"
TRRAI,Other discriminatory measures,CHL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,CHN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.0, 0.0, 0.0, 0.0, 0.0]"
TRRAI,Other discriminatory measures,COL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,CRI,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.030635278671979904, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,CZE,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,DEU,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,DNK,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,ESP,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,EST,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,FIN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,FRA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,GBR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,GRC,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,HUN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,IDN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,IND,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785]"
TRRAI,Other discriminatory measures,IRL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,ISR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785]"
TRRAI,Other discriminatory measures,ITA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943]"
TRRAI,Other discriminatory measures,JPN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981]"
TRRAI,Other discriminatory measures,KAZ,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785]"
TRRAI,Other discriminatory measures,KOR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785]"
TRRAI,Other discriminatory measures,LTU,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,LUX,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,LVA,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,MEX,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923, 0.024508222937583923]"
TRRAI,Other discriminatory measures,MYS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943]"
TRRAI,Other discriminatory measures,NLD,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,NOR,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,NZL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
TRRAI,Other discriminatory measures,PER,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943, 0.018381167203187943]"
TRRAI,Other discriminatory measures,PHL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785, 0.04901644587516785]"
TRRAI,Other discriminatory measures,POL,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,PRT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,RUS,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.048710094299167395, 0.048710094299167395, 0.048710094299167395, 0.048771364614367485, 0.048771364614367485, 0.048771364614367485, 0.048832634929567575, 0.048832634929567575, 0.048832634929567575, 0.048832634929567575, 0.048832634929567575]"
TRRAI,Other discriminatory measures,SVK,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
TRRAI,Other discriminatory measures,SVN,"[2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]","[0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.006127055734395981, 0.012254111468791962, 0.012254111468791962, 0.012254111468791962]"
